1	177.273279860616	285.851155221462
1	148.419360592961	392.514264464378
1	318.137721598148	425.043436914682
1	32.4766946285963	522.785060718656
1	269.884387537837	254.29200540483
1	278.651943415403	430.919525876641
1	467.943907767534	434.602302923799
1	213.304629385471	256.5270870924
1	314.817750737071	211.032606169581
1	98.0709414035082	45.559871301055
1	359.99797077477	118.192397207022
1	508.127338439226	509.760472074151
1	161.483811825514	528.146906644106
1	229.529031291604	355.717068359256
1	439.22942340374	210.839639469981
1	385.356506332755	389.310673043132
1	117.856605291367	236.401723846793
1	205.934315577149	385.537125751376
1	207.057666152716	524.246058896184
1	397.607344329357	238.968243956566
1	308.62722466886	88.100139990449
1	409.423014968634	217.424862518907
1	310.088850215077	268.29518660903
1	431.40800267458	140.699957147241
1	241.978435501456	68.0943496227264
1	98.7380424588919	4.77063623070717
1	443.693727225065	374.900484994054
1	508.005266547203	32.581776201725
1	316.279705122113	74.9429166465998
1	159.968883812428	553.357357978821
1	281.264252588153	149.513217195868
1	534.818923160434	5.22236220538616
1	200.846581488848	571.893482476473
1	549.594839528203	376.072590082884
1	400.477904096246	417.303256541491
1	512.325238421559	411.426425278187
1	103.914573222399	475.213926672935
1	362.529129847884	85.3890745639801
1	569.988942682743	388.802000418305
1	75.0463891625404	487.798766478896
1	190.460462808609	571.72895590961
1	498.309434875846	175.157675161958
1	447.888637080789	83.7474560290575
1	476.526786983013	298.965279489756
1	347.514829337597	479.31973528862
1	282.949529439211	528.866788610816
1	449.486502349377	200.507824927568
1	509.314767792821	191.629058361053
1	119.643205136061	483.187394455075
1	176.881476581097	257.034004077315
1	190.385192513466	400.085892811418
1	114.439144447446	520.019036024809
1	135.759917959571	16.977141469717
1	158.334716320038	271.761245727539
1	340.600926920772	235.520763427019
1	145.95301656425	194.077597081661
1	71.1286447048187	382.046716198325
1	132.425790935755	502.926248431206
1	344.203368321061	49.9734219610691
1	121.771328240633	192.754712685943
1	267.091878578067	537.839353233576
1	372.730287820101	529.109562590718
1	553.290101051331	395.569852396846
1	389.605346828699	220.921101048589
1	256.405260488391	5.17372839152813
1	206.0776989609	414.684730812907
1	262.501318752766	277.013729944825
1	256.558450698853	2.14432512223721
1	141.173331364989	329.536329388618
1	399.946010112762	46.4573020935059
1	237.448532223701	218.817059352994
1	188.770100355148	575.72563791275
1	329.797305777669	56.1412604302168
1	556.991472646594	463.228463351727
1	381.184716716409	48.5162405669689
1	359.82588493824	505.257055342197
1	493.432152539492	565.944674938917
1	446.272639542818	351.275540784001
1	480.39960886538	394.463854506612
1	52.7099204957485	284.886777967215
1	264.686680331826	158.969676330686
1	345.253337815404	2.14336408674717
1	529.759820580482	382.709533631802
1	566.106668561697	315.808713376522
1	21.7742857038975	343.315373003483
1	332.891942918301	177.607471570373
1	422.38896086812	516.838654831052
1	143.275623992085	527.706475183368
1	173.224238321185	559.693750753999
1	422.476820111275	197.208691880107
1	522.405720323324	534.77501834929
1	120.854458406568	529.132322609425
1	206.287481769919	398.27308832109
1	258.220307171345	443.476148441434
1	522.101625412703	346.865242302418
1	224.317034348845	443.129177883267
1	298.056815698743	56.4382558017969
1	72.1377145349979	133.489378944039
1	17.3639495372772	407.137145385146
1	444.559964865446	16.6014498174191
1	188.591087311506	363.538003340364
1	224.339727312326	387.162881702185
